		X				Y				Z
     11.356		     10.161		     35.670
     11.325		     10.559		     33.271
     11.356		     10.559		     33.230
     11.356		     10.500		     33.271
     11.089		     10.559		     33.669
     11.068		     10.559		     35.662
     11.356		     10.559		     36.026
     11.151		     10.958		     33.271
     11.356		     10.958		     33.005
     11.356		     10.604		     36.060
     11.124		     10.958		     36.060
     11.356		     10.958		     36.272
     11.323		     11.356		     32.873
     11.356		     11.356		     32.837
     11.356		     11.260		     32.873
     11.008		     11.356		     33.271
     11.356		     11.333		     36.459
     11.341		     11.356		     36.459
     11.356		     11.356		     36.469
     11.215		     11.754		     32.873
     11.356		     11.754		     32.726
     11.118		     11.754		     36.459
     11.356		     11.754		     36.616
     11.131		     12.153		     32.873
     11.356		     12.153		     32.645
     11.356		     12.153		     36.743
     11.069		     12.551		     32.873
     11.356		     12.551		     32.591
     11.356		     12.551		     36.844
     11.025		     12.950		     32.873
     11.356		     12.950		     32.556
     11.356		     12.614		     36.857
     11.221		     12.950		     36.857
     11.356		     12.950		     36.921
     11.002		     13.348		     32.873
     11.356		     13.348		     32.544
     11.105		     13.348		     36.857
     11.356		     13.348		     36.974
     10.998		     13.747		     32.873
     11.356		     13.747		     32.549
     11.032		     13.747		     36.857
     11.356		     13.747		     37.005
     11.020		     14.145		     32.873
     11.356		     14.145		     32.575
     11.020		     14.145		     36.857
     11.356		     14.145		     37.009
     11.070		     14.544		     32.873
     11.356		     14.544		     32.623
     11.068		     14.544		     36.857
     11.356		     14.544		     36.987
     11.148		     14.942		     32.873
     11.356		     14.942		     32.691
     11.188		     14.942		     36.857
     11.356		     14.942		     36.934
     11.261		     15.341		     32.873
     11.356		     15.341		     32.790
     11.356		     15.269		     36.857
     11.356		     15.341		     36.839
     11.356		     15.598		     32.873
     11.014		     15.739		     33.271
     11.356		     15.739		     32.924
     10.967		     15.739		     36.459
     11.356		     15.739		     36.697
     11.200		     16.137		     33.271
     11.356		     16.137		     33.109
     11.289		     16.137		     36.459
     11.356		     16.137		     36.501
     11.356		     16.405		     33.271
     11.128		     16.536		     33.669
     11.356		     16.536		     33.371
     11.182		     16.536		     36.060
     11.356		     16.536		     36.213
     11.356		     16.207		     36.459
     11.356		     16.853		     33.669
     11.203		     16.934		     34.068
     11.356		     16.934		     33.781
     11.074		     16.934		     34.466
     11.034		     16.934		     34.865
     11.092		     16.934		     35.263
     11.272		     16.934		     35.662
     11.356		     16.934		     35.772
     11.356		     16.705		     36.060
     11.356		     17.112		     34.068
     11.356		     17.243		     34.466
     11.356		     17.267		     34.865
     11.356		     17.192		     35.263
     11.356		     17.011		     35.662
     11.713		      9.364		     34.466
     11.754		      9.364		     34.219
     11.754		      9.326		     34.466
     11.754		      9.357		     34.865
     11.747		      9.364		     34.865
     11.754		      9.364		     34.885
     11.584		      9.762		     33.669
     11.754		      9.762		     33.400
     11.754		      9.566		     33.669
     11.754		      9.389		     34.068
     11.417		      9.762		     34.068
     11.754		      9.494		     35.263
     11.470		      9.762		     35.263
     11.754		      9.753		     35.662
     11.744		      9.762		     35.662
     11.754		      9.762		     35.672
     11.550		     10.161		     33.271
     11.754		     10.161		     33.020
     11.754		      9.871		     33.271
     11.754		     10.161		     36.056
     11.648		     10.559		     32.873
     11.754		     10.559		     32.764
     11.754		     10.370		     32.873
     11.754		     10.166		     36.060
     11.392		     10.559		     36.060
     11.754		     10.559		     36.313
     11.466		     10.958		     32.873
     11.754		     10.958		     32.581
     11.754		     10.834		     36.459
     11.646		     10.958		     36.459
     11.754		     10.958		     36.515
     11.721		     11.356		     32.474
     11.754		     11.356		     32.445
     11.754		     11.262		     32.474
     11.754		     11.356		     36.668
     11.613		     11.754		     32.474
     11.754		     11.754		     32.353
     11.754		     11.754		     36.797
     11.538		     12.153		     32.474
     11.754		     12.153		     32.292
     11.754		     11.979		     36.857
     11.632		     12.153		     36.857
     11.754		     12.153		     36.901
     11.485		     12.551		     32.474
     11.754		     12.551		     32.253
     11.389		     12.551		     36.857
     11.754		     12.551		     36.982
     11.449		     12.950		     32.474
     11.754		     12.950		     32.234
     11.754		     12.950		     37.046
     11.438		     13.348		     32.474
     11.754		     13.348		     32.230
     11.754		     13.348		     37.091
     11.447		     13.747		     32.474
     11.754		     13.747		     32.243
     11.754		     13.747		     37.118
     11.481		     14.145		     32.474
     11.754		     14.145		     32.273
     11.754		     14.145		     37.122
     11.541		     14.544		     32.474
     11.754		     14.544		     32.318
     11.754		     14.544		     37.101
     11.627		     14.942		     32.474
     11.754		     14.942		     32.383
     11.754		     14.942		     37.052
     11.750		     15.341		     32.474
     11.754		     15.341		     32.471
     11.405		     15.341		     36.857
     11.754		     15.341		     36.972
     11.754		     15.351		     32.474
     11.410		     15.739		     32.873
     11.754		     15.739		     32.590
     11.754		     15.729		     36.857
     11.754		     15.739		     36.854
     11.602		     16.137		     32.873
     11.754		     16.137		     32.746
     11.754		     16.137		     36.684
     11.754		     16.392		     32.873
     11.437		     16.536		     33.271
     11.754		     16.536		     32.957
     11.748		     16.536		     36.459
     11.754		     16.536		     36.462
     11.730		     16.934		     33.271
     11.754		     16.934		     33.245
     11.419		     16.934		     33.669
     11.643		     16.934		     36.060
     11.754		     16.934		     36.139
     11.754		     16.541		     36.459
     11.754		     16.964		     33.271
     11.754		     17.312		     33.669
     11.564		     17.333		     34.068
     11.754		     17.333		     33.707
     11.447		     17.333		     34.466
     11.428		     17.333		     34.865
     11.521		     17.333		     35.263
     11.754		     17.333		     35.650
     11.754		     17.327		     35.662
     11.754		     17.016		     36.060
     11.754		     17.516		     34.068
     11.754		     17.608		     34.466
     11.754		     17.607		     34.865
     11.754		     17.516		     35.263
     11.968		      9.364		     33.669
     12.153		      9.364		     33.404
     12.153		      9.210		     33.669
     12.153		      9.076		     34.068
     11.782		      9.364		     34.068
     12.153		      9.038		     34.466
     12.153		      9.085		     34.865
     12.153		      9.228		     35.263
     11.939		      9.364		     35.263
     12.153		      9.364		     35.490
     11.844		      9.762		     33.271
     12.153		      9.762		     32.929
     12.153		      9.449		     33.271
     12.153		      9.479		     35.662
     12.153		      9.762		     35.955
     11.888		     10.161		     32.873
     12.153		     10.161		     32.629
     12.153		      9.825		     32.873
     12.153		      9.883		     36.060
     11.761		     10.161		     36.060
     12.153		     10.161		     36.256
     12.070		     10.559		     32.474
     12.153		     10.559		     32.407
     12.153		     10.426		     32.474
     12.153		     10.509		     36.459
     12.085		     10.559		     36.459
     12.153		     10.559		     36.484
     11.871		     10.958		     32.474
     12.153		     10.958		     32.245
     12.153		     10.958		     36.651
     12.153		     11.356		     32.128
     12.153		     11.356		     36.788
     12.109		     11.754		     32.076
     12.153		     11.754		     32.043
     12.153		     11.597		     32.076
     12.153		     11.601		     36.857
     11.982		     11.754		     36.857
     12.153		     11.754		     36.898
     12.036		     12.153		     32.076
     12.153		     12.153		     31.991
     12.153		     12.153		     36.986
     11.992		     12.551		     32.076
     12.153		     12.551		     31.964
     12.153		     12.551		     37.056
     11.973		     12.950		     32.076
     12.153		     12.950		     31.953
     12.153		     12.950		     37.111
     11.975		     13.348		     32.076
     12.153		     13.348		     31.959
     12.153		     13.348		     37.149
     11.999		     13.747		     32.076
     12.153		     13.747		     31.976
     12.153		     13.747		     37.172
     12.048		     14.145		     32.076
     12.153		     14.145		     32.009
     12.153		     14.145		     37.175
     12.121		     14.544		     32.076
     12.153		     14.544		     32.055
     12.153		     14.544		     37.157
     12.153		     14.671		     32.076
     12.153		     14.942		     32.119
     12.153		     14.942		     37.113
     12.153		     15.341		     32.204
     12.153		     15.341		     37.043
     11.909		     15.739		     32.474
     12.153		     15.739		     32.308
     11.768		     15.739		     36.857
     12.153		     15.739		     36.941
     12.110		     16.137		     32.474
     12.153		     16.137		     32.444
     12.153		     15.980		     36.857
     12.153		     16.137		     36.797
     12.153		     16.211		     32.474
     11.845		     16.536		     32.873
     12.153		     16.536		     32.624
     12.153		     16.536		     36.601
     12.137		     16.934		     32.873
     12.153		     16.934		     32.860
     12.153		     16.771		     36.459
     12.153		     16.934		     36.341
     12.153		     16.953		     32.873
     12.080		     17.333		     33.271
     12.153		     17.333		     33.196
     11.775		     17.333		     33.669
     11.763		     17.333		     35.662
     12.153		     17.333		     35.976
     12.153		     17.258		     36.060
     12.153		     17.406		     33.271
     12.153		     17.690		     33.669
     12.002		     17.731		     34.068
     12.153		     17.731		     33.762
     11.905		     17.731		     34.466
     11.920		     17.731		     34.865
     12.069		     17.731		     35.263
     12.153		     17.731		     35.375
     12.153		     17.579		     35.662
     12.153		     17.852		     34.068
     12.153		     17.919		     34.466
     12.153		     17.896		     34.865
     12.153		     17.785		     35.263
     12.548		      8.965		     33.669
     12.551		      8.965		     33.666
     12.551		      8.964		     33.669
     12.551		      8.862		     34.068
     12.349		      8.965		     34.068
     12.551		      8.844		     34.466
     12.294		      8.965		     34.466
     12.551		      8.905		     34.865
     12.410		      8.965		     34.865
     12.551		      8.965		     35.034
     12.260		      9.364		     33.271
     12.551		      9.364		     32.991
     12.551		      9.160		     33.271
     12.551		      9.054		     35.263
     12.551		      9.310		     35.662
     12.417		      9.364		     35.662
     12.551		      9.364		     35.723
     12.213		      9.762		     32.873
     12.551		      9.762		     32.600
     12.551		      9.463		     32.873
     12.551		      9.711		     36.060
     12.425		      9.762		     36.060
     12.551		      9.762		     36.100
     12.342		     10.161		     32.474
     12.551		     10.161		     32.321
     12.551		      9.925		     32.474
     12.551		     10.161		     36.363
     12.551		     10.559		     32.118
     12.551		     10.340		     36.459
     12.551		     10.559		     36.562
     12.384		     10.958		     32.076
     12.551		     10.958		     31.963
     12.551		     10.660		     32.076
     12.551		     10.958		     36.716
     12.225		     11.356		     32.076
     12.551		     11.356		     31.855
     12.551		     11.356		     36.839
     12.551		     11.754		     31.778
     12.551		     11.428		     36.857
     12.551		     11.754		     36.937
     12.551		     12.153		     31.730
     12.551		     12.153		     37.016
     12.551		     12.551		     31.707
     12.551		     12.551		     37.077
     12.551		     12.950		     31.702
     12.551		     12.950		     37.125
     12.551		     13.348		     31.713
     12.551		     13.348		     37.159
     12.551		     13.747		     31.736
     12.551		     13.747		     37.178
     12.551		     14.145		     31.774
     12.551		     14.145		     37.180
     12.551		     14.544		     31.821
     12.551		     14.544		     37.164
     12.224		     14.942		     32.076
     12.551		     14.942		     31.883
     12.551		     14.942		     37.128
     12.360		     15.341		     32.076
     12.551		     15.341		     31.961
     12.551		     15.341		     37.066
     12.522		     15.739		     32.076
     12.551		     15.739		     32.058
     12.551		     15.739		     36.975
     12.551		     15.799		     32.076
     12.551		     16.137		     32.182
     12.551		     16.115		     36.857
     12.551		     16.137		     36.850
     12.353		     16.536		     32.474
     12.551		     16.536		     32.339
     12.551		     16.536		     36.682
     12.551		     16.813		     32.474
     12.551		     16.934		     32.543
     12.530		     16.934		     36.459
     12.551		     16.934		     36.464
     12.489		     17.333		     32.873
     12.551		     17.333		     32.821
     12.311		     17.333		     36.060
     12.551		     17.333		     36.159
     12.551		     16.943		     36.459
     12.551		     17.396		     32.873
     12.500		     17.731		     33.271
     12.551		     17.731		     33.217
     12.200		     17.731		     33.669
     12.445		     17.731		     35.662
     12.551		     17.731		     35.729
     12.551		     17.441		     36.060
     12.551		     17.776		     33.271
     12.551		     18.011		     33.669
     12.534		     18.130		     34.068
     12.551		     18.130		     34.030
     12.475		     18.130		     34.466
     12.544		     18.130		     34.865
     12.551		     18.130		     34.878
     12.551		     18.004		     35.263
     12.551		     17.784		     35.662
     12.551		     18.142		     34.068
     12.551		     18.178		     34.466
     12.551		     18.134		     34.865
     12.950		      8.965		     33.274
     12.950		      8.807		     33.669
     12.950		      8.729		     34.068
     12.950		      8.725		     34.466
     12.950		      8.803		     34.865
     12.950		      8.964		     35.263
     12.945		      8.965		     35.263
     12.950		      8.965		     35.265
     12.703		      9.364		     32.873
     12.950		      9.364		     32.710
     12.950		      9.222		     32.873
     12.950		      8.966		     33.271
     12.950		      9.233		     35.662
     12.950		      9.364		     35.803
     12.735		      9.762		     32.474
     12.950		      9.762		     32.343
     12.950		      9.601		     32.474
     12.950		      9.646		     36.060
     12.950		      9.762		     36.147
     12.945		     10.161		     32.076
     12.950		     10.161		     32.073
     12.950		     10.156		     32.076
     12.950		     10.161		     36.390
     12.618		     10.559		     32.076
     12.950		     10.559		     31.879
     12.950		     10.295		     36.459
     12.950		     10.559		     36.578
     12.950		     10.958		     31.726
     12.950		     10.958		     36.721
     12.851		     11.356		     31.677
     12.950		     11.356		     31.620
     12.950		     11.135		     31.677
     12.950		     11.356		     36.834
     12.719		     11.754		     31.677
     12.950		     11.754		     31.543
     12.950		     11.456		     36.857
     12.950		     11.754		     36.924
     12.640		     12.153		     31.677
     12.950		     12.153		     31.496
     12.950		     12.153		     36.996
     12.601		     12.551		     31.677
     12.950		     12.551		     31.475
     12.950		     12.551		     37.053
     12.593		     12.950		     31.677
     12.950		     12.950		     31.470
     12.950		     12.950		     37.095
     12.612		     13.348		     31.677
     12.950		     13.348		     31.485
     12.950		     13.348		     37.126
     12.654		     13.747		     31.677
     12.950		     13.747		     31.511
     12.950		     13.747		     37.142
     12.724		     14.145		     31.677
     12.950		     14.145		     31.552
     12.950		     14.145		     37.148
     12.811		     14.544		     31.677
     12.950		     14.544		     31.601
     12.950		     14.544		     37.135
     12.925		     14.942		     31.677
     12.950		     14.942		     31.664
     12.950		     14.942		     37.102
     12.950		     15.013		     31.677
     12.950		     15.341		     31.739
     12.950		     15.341		     37.047
     12.950		     15.739		     31.829
     12.950		     15.739		     36.969
     12.723		     16.137		     32.076
     12.950		     16.137		     31.942
     12.863		     16.137		     36.857
     12.950		     16.137		     36.859
     12.950		     16.514		     32.076
     12.950		     16.536		     32.084
     12.950		     16.143		     36.857
     12.950		     16.536		     36.711
     12.642		     16.934		     32.474
     12.950		     16.934		     32.266
     12.950		     16.934		     36.518
     12.950		     17.294		     32.474
     12.950		     17.333		     32.501
     12.950		     17.034		     36.459
     12.950		     17.333		     36.256
     12.894		     17.731		     32.873
     12.950		     17.731		     32.826
     12.950		     17.575		     36.060
     12.950		     17.731		     35.903
     12.950		     17.781		     32.873
     12.950		     18.100		     33.271
     12.715		     18.130		     33.669
     12.950		     18.130		     33.328
     12.829		     18.130		     35.263
     12.950		     18.130		     35.358
     12.950		     17.941		     35.662
     12.950		     18.293		     33.669
     12.950		     18.391		     34.068
     12.950		     18.405		     34.466
     12.950		     18.335		     34.865
     12.950		     18.184		     35.263
     12.953		      8.965		     33.271
     13.348		      8.965		     33.055
     13.348		      8.851		     33.271
     13.348		      8.719		     33.669
     13.348		      8.663		     34.068
     13.348		      8.679		     34.466
     13.348		      8.771		     34.865
     13.348		      8.947		     35.263
     13.348		      8.965		     35.292
     13.348		      9.364		     32.505
     13.348		      9.070		     32.873
     13.348		      9.237		     35.662
     13.348		      9.364		     35.792
     13.348		      9.762		     32.146
     13.348		      9.391		     32.474
     13.348		      9.675		     36.060
     13.348		      9.762		     36.122
     13.348		     10.161		     31.879
     13.348		      9.856		     32.076
     13.348		     10.161		     36.357
     13.348		     10.559		     31.679
     13.348		     10.377		     36.459
     13.348		     10.559		     36.537
     13.045		     10.958		     31.677
     13.348		     10.958		     31.526
     13.348		     10.563		     31.677
     13.348		     10.958		     36.673
     13.348		     11.356		     31.414
     13.348		     11.356		     36.781
     13.348		     11.754		     31.337
     13.348		     11.715		     36.857
     13.348		     11.754		     36.865
     13.348		     12.153		     31.287
     13.348		     12.153		     36.933
     13.320		     12.551		     31.279
     13.348		     12.551		     31.264
     13.348		     12.300		     31.279
     13.348		     12.551		     36.986
     13.312		     12.950		     31.279
     13.348		     12.950		     31.259
     13.348		     12.950		     37.026
     13.335		     13.348		     31.279
     13.348		     13.348		     31.271
     13.348		     13.348		     37.054
     13.348		     13.454		     31.279
     13.348		     13.747		     31.298
     13.348		     13.747		     37.072
     13.348		     14.145		     31.341
     13.348		     14.145		     37.079
     13.348		     14.544		     31.391
     13.348		     14.544		     37.069
     13.348		     14.942		     31.453
     13.348		     14.942		     37.045
     13.065		     15.341		     31.677
     13.348		     15.341		     31.525
     13.348		     15.341		     36.999
     13.227		     15.739		     31.677
     13.348		     15.739		     31.612
     13.348		     15.739		     36.929
     13.348		     15.989		     31.677
     13.348		     16.137		     31.717
     12.977		     16.137		     36.857
     13.348		     16.035		     36.857
     13.348		     16.137		     36.831
     12.963		     16.536		     32.076
     13.348		     16.536		     31.847
     13.348		     16.536		     36.701
     13.242		     16.934		     32.076
     13.348		     16.934		     32.010
     13.348		     16.934		     36.528
     13.348		     17.066		     32.076
     12.984		     17.333		     32.474
     13.348		     17.333		     32.224
     13.348		     17.065		     36.459
     13.348		     17.333		     36.301
     13.348		     17.707		     32.474
     13.348		     17.731		     32.494
     13.348		     17.664		     36.060
     13.348		     17.731		     36.001
     13.348		     18.117		     32.873
     12.989		     18.130		     33.271
     13.348		     18.130		     32.890
     13.348		     18.059		     35.662
     13.348		     18.130		     35.566
     13.348		     18.381		     33.271
     13.327		     18.528		     33.669
     13.348		     18.528		     33.636
     13.196		     18.528		     34.068
     13.202		     18.528		     34.466
     13.348		     18.528		     34.766
     13.348		     18.504		     34.865
     13.348		     18.332		     35.263
     13.348		     18.541		     33.669
     13.348		     18.611		     34.068
     13.348		     18.598		     34.466
     13.747		      8.965		     32.928
     13.747		      8.805		     33.271
     13.747		      8.696		     33.669
     13.747		      8.658		     34.068
     13.747		      8.691		     34.466
     13.747		      8.803		     34.865
     13.489		      8.965		     35.263
     13.747		      8.965		     35.197
     13.434		      9.364		     32.474
     13.747		      9.364		     32.374
     13.747		      9.273		     32.474
     13.747		      8.993		     32.873
     13.747		      9.002		     35.263
     13.747		      9.319		     35.662
     13.747		      9.364		     35.705
     13.536		      9.762		     32.076
     13.747		      9.762		     32.002
     13.747		      9.671		     32.076
     13.634		      9.762		     36.060
     13.747		      9.762		     36.034
     13.747		     10.161		     31.725
     13.747		      9.801		     36.060
     13.747		     10.161		     36.266
     13.352		     10.559		     31.677
     13.747		     10.559		     31.516
     13.747		     10.246		     31.677
     13.691		     10.559		     36.459
     13.747		     10.559		     36.446
     13.747		     10.958		     31.356
     13.747		     10.594		     36.459
     13.747		     10.958		     36.582
     13.650		     11.356		     31.279
     13.747		     11.356		     31.235
     13.747		     11.209		     31.279
     13.747		     11.356		     36.687
     13.472		     11.754		     31.279
     13.747		     11.754		     31.149
     13.381		     11.754		     36.857
     13.747		     11.754		     36.768
     13.366		     12.153		     31.279
     13.747		     12.153		     31.097
     13.648		     12.153		     36.857
     13.747		     12.153		     36.833
     13.747		     12.551		     31.068
     13.747		     12.345		     36.857
     13.747		     12.551		     36.883
     13.747		     12.950		     31.058
     13.747		     12.950		     36.922
     13.747		     13.348		     31.068
     13.747		     13.348		     36.951
     13.387		     13.747		     31.279
     13.747		     13.747		     31.094
     13.747		     13.747		     36.970
     13.469		     14.145		     31.279
     13.747		     14.145		     31.134
     13.747		     14.145		     36.980
     13.568		     14.544		     31.279
     13.747		     14.544		     31.186
     13.747		     14.544		     36.976
     13.686		     14.942		     31.279
     13.747		     14.942		     31.247
     13.747		     14.942		     36.959
     13.747		     15.119		     31.279
     13.747		     15.341		     31.318
     13.747		     15.341		     36.919
     13.747		     15.739		     31.399
     13.747		     15.739		     36.857
     13.419		     16.137		     31.677
     13.747		     16.137		     31.496
     13.747		     15.739		     36.857
     13.747		     16.137		     36.774
     13.642		     16.536		     31.677
     13.747		     16.536		     31.619
     13.747		     16.536		     36.658
     13.747		     16.697		     31.677
     13.747		     16.934		     31.770
     13.747		     16.934		     36.505
     13.563		     17.333		     32.076
     13.747		     17.333		     31.956
     13.747		     17.032		     36.459
     13.747		     17.333		     36.302
     13.747		     17.541		     32.076
     13.373		     17.731		     32.474
     13.747		     17.731		     32.203
     13.747		     17.703		     36.060
     13.747		     17.731		     36.038
     13.747		     18.069		     32.474
     13.365		     18.130		     32.873
     13.747		     18.130		     32.535
     13.691		     18.130		     35.662
     13.747		     18.130		     35.674
     13.747		     18.414		     32.873
     13.575		     18.528		     33.271
